dt,zo,zd,h,n,days,rate_per_hour
mon_wed,15,10,23,234,24,9.75
mon_wed,15,11,0,28,24,1.166667
mon_wed,15,11,1,24,24,1.0
mon_wed,15,11,2,6,24,0.25
mon_wed,15,11,3,10,24,0.416667
mon_wed,15,11,4,14,24,0.583333
mon_wed,15,11,5,19,24,0.791667
mon_wed,15,11,6,47,24,1.958333
mon_wed,15,11,7,68,24,2.833333
mon_wed,15,11,8,92,24,3.833333
mon_wed,15,11,9,85,24,3.541667
mon_wed,15,11,10,73,24,3.041667
mon_wed,15,11,11,92,24,3.833333
mon_wed,15,11,12,79,24,3.291667
mon_wed,15,11,13,90,24,3.75
mon_wed,15,11,14,121,24,5.041667
mon_wed,15,11,15,172,24,7.166667
mon_wed,15,11,16,106,24,4.416667
mon_wed,15,11,17,100,24,4.166667
mon_wed,15,11,18,96,24,4.0
mon_wed,15,11,19,87,24,3.625
mon_wed,15,11,20,67,24,2.791667
mon_wed,15,11,21,66,24,2.75
mon_wed,15,11,22,52,24,2.166667
mon_wed,15,11,23,46,24,1.916667
mon_wed,15,12,0,4,24,0.166667
mon_wed,15,12,1,6,24,0.25
mon_wed,15,12,2,3,24,0.125
mon_wed,15,12,3,3,24,0.125
mon_wed,15,12,4,3,24,0.125
mon_wed,15,12,5,15,24,0.625
mon_wed,15,12,6,13,24,0.541667
mon_wed,15,12,7,19,24,0.791667
mon_wed,15,12,8,18,24,0.75
mon_wed,15,12,9,15,24,0.625
mon_wed,15,12,10,17,24,0.708333
mon_wed,15,12,11,14,24,0.583333
mon_wed,15,12,12,21,24,0.875
mon_wed,15,12,13,15,24,0.625
mon_wed,15,12,14,12,24,0.5
mon_wed,15,12,15,12,24,0.5
mon_wed,15,12,16,14,24,0.583333
mon_wed,15,12,17,10,24,0.416667
mon_wed,15,12,18,23,24,0.958333
mon_wed,15,12,19,13,24,0.541667
mon_wed,15,12,20,14,24,0.583333
mon_wed,15,12,21,18,24,0.75
mon_wed,15,12,22,17,24,0.708333
mon_wed,15,12,23,9,24,0.375
mon_wed,15,13,0,30,24,1.25
mon_wed,15,13,1,23,24,0.958333
mon_wed,15,13,2,31,24,1.291667
mon_wed,15,13,3,11,24,0.458333
mon_wed,15,13,4,10,24,0.416667
mon_wed,15,13,5,21,24,0.875
mon_wed,15,13,6,100,24,4.166667
mon_wed,15,13,7,189,24,7.875
mon_wed,15,13,8,232,24,9.666667
mon_wed,15,13,9,183,24,7.625
mon_wed,15,13,10,148,24,6.166667
mon_wed,15,13,11,131,24,5.458333
mon_wed,15,13,12,143,24,5.958333
mon_wed,15,13,13,128,24,5.333333
mon_wed,15,13,14,170,24,7.083333
mon_wed,15,13,15,169,24,7.041667
mon_wed,15,13,16,168,24,7.0
mon_wed,15,13,17,184,24,7.666667
mon_wed,15,13,18,149,24,6.208333
mon_wed,15,13,19,118,24,4.916667
mon_wed,15,13,20,89,24,3.708333
mon_wed,15,13,21,97,24,4.041667
mon_wed,15,13,22,84,24,3.5
mon_wed,15,13,23,73,24,3.041667
mon_wed,15,14,0,23,24,0.958333
mon_wed,15,14,1,14,24,0.583333
mon_wed,15,14,2,11,24,0.458333
mon_wed,15,14,3,26,24,1.083333
mon_wed,15,14,4,27,24,1.125
mon_wed,15,14,5,43,24,1.791667
mon_wed,15,14,6,83,24,3.458333
mon_wed,15,14,7,86,24,3.583333
mon_wed,15,14,8,210,24,8.75
mon_wed,15,14,9,138,24,5.75
mon_wed,15,14,10,72,24,3.0
mon_wed,15,14,11,67,24,2.791667
mon_wed,15,14,12,78,24,3.25
mon_wed,15,14,13,51,24,2.125
mon_wed,15,14,14,59,24,2.458333
mon_wed,15,14,15,45,24,1.875
mon_wed,15,14,16,67,24,2.791667
mon_wed,15,14,17,64,24,2.666667
mon_wed,15,14,18,48,24,2.0
mon_wed,15,14,19,32,24,1.333333
mon_wed,15,14,20,39,24,1.625
mon_wed,15,14,21,53,24,2.208333
mon_wed,15,14,22,63,24,2.625
mon_wed,15,14,23,39,24,1.625
mon_wed,15,15,0,321,24,13.375
mon_wed,15,15,1,277,24,11.541667
mon_wed,15,15,2,185,24,7.708333
mon_wed,15,15,3,164,24,6.833333
mon_wed,15,15,4,175,24,7.291667
mon_wed,15,15,5,333,24,13.875
mon_wed,15,15,6,531,24,22.125
mon_wed,15,15,7,1241,24,51.708333
mon_wed,15,15,8,1353,24,56.375
mon_wed,15,15,9,839,24,34.958333
mon_wed,15,15,10,736,24,30.666667
mon_wed,15,15,11,775,24,32.291667
mon_wed,15,15,12,797,24,33.208333
mon_wed,15,15,13,839,24,34.958333
mon_wed,15,15,14,1003,24,41.791667
mon_wed,15,15,15,961,24,40.041667
mon_wed,15,15,16,883,24,36.791667
mon_wed,15,15,17,1065,24,44.375
mon_wed,15,15,18,870,24,36.25
mon_wed,15,15,19,807,24,33.625
mon_wed,15,15,20,689,24,28.708333
mon_wed,15,15,21,640,24,26.666667
mon_wed,15,15,22,567,24,23.625
mon_wed,15,15,23,486,24,20.25
mon_wed,15,16,0,1,24,0.041667
mon_wed,15,16,1,0,24,0.0
mon_wed,15,16,2,1,24,0.041667
mon_wed,15,16,3,0,24,0.0
mon_wed,15,16,4,0,24,0.0
mon_wed,15,16,5,5,24,0.208333
mon_wed,15,16,6,4,24,0.166667
mon_wed,15,16,7,2,24,0.083333
mon_wed,15,16,8,2,24,0.083333
mon_wed,15,16,9,4,24,0.166667
mon_wed,15,16,10,16,24,0.666667
mon_wed,15,16,11,4,24,0.166667
mon_wed,15,16,12,3,24,0.125
mon_wed,15,16,13,6,24,0.25
mon_wed,15,16,14,3,24,0.125
mon_wed,15,16,15,6,24,0.25
mon_wed,15,16,16,8,24,0.333333
mon_wed,15,16,17,5,24,0.208333
mon_wed,15,16,18,4,24,0.166667
mon_wed,15,16,19,3,24,0.125
mon_wed,15,16,20,2,24,0.083333
mon_wed,15,16,21,2,24,0.083333
mon_wed,15,16,22,0,24,0.0
mon_wed,15,16,23,0,24,0.0
mon_wed,15,17,0,29,24,1.208333
mon_wed,15,17,1,25,24,1.041667
mon_wed,15,17,2,13,24,0.541667
mon_wed,15,17,3,12,24,0.5
mon_wed,15,17,4,12,24,0.5
mon_wed,15,17,5,13,24,0.541667
mon_wed,15,17,6,37,24,1.541667
mon_wed,15,17,7,40,24,1.666667
mon_wed,15,17,8,45,24,1.875
mon_wed,15,17,9,38,24,1.583333
mon_wed,15,17,10,32,24,1.333333
mon_wed,15,17,11,16,24,0.666667
mon_wed,15,17,12,41,24,1.708333
mon_wed,15,17,13,40,24,1.666667
mon_wed,15,17,14,40,24,1.666667
mon_wed,15,17,15,38,24,1.583333
mon_wed,15,17,16,47,24,1.958333
mon_wed,15,17,17,35,24,1.458333
mon_wed,15,17,18,28,24,1.166667
mon_wed,15,17,19,43,24,1.791667
mon_wed,15,17,20,53,24,2.208333
mon_wed,15,17,21,50,24,2.083333
mon_wed,15,17,22,65,24,2.708333
mon_wed,15,17,23,60,24,2.5
mon_wed,15,18,0,2,24,0.083333
mon_wed,15,18,1,4,24,0.166667
mon_wed,15,18,2,3,24,0.125
mon_wed,15,18,3,2,24,0.083333
mon_wed,15,18,4,3,24,0.125
mon_wed,15,18,5,1,24,0.041667
mon_wed,15,18,6,3,24,0.125
mon_wed,15,18,7,5,24,0.208333
mon_wed,15,18,8,5,24,0.208333
mon_wed,15,18,9,2,24,0.083333
mon_wed,15,18,10,3,24,0.125
mon_wed,15,18,11,6,24,0.25
mon_wed,15,18,12,4,24,0.166667
mon_wed,15,18,13,4,24,0.166667
mon_wed,15,18,14,5,24,0.208333
mon_wed,15,18,15,3,24,0.125
mon_wed,15,18,16,8,24,0.333333
mon_wed,15,18,17,4,24,0.166667
mon_wed,15,18,18,5,24,0.208333
mon_wed,15,18,19,5,24,0.208333
mon_wed,15,18,20,2,24,0.083333
mon_wed,15,18,21,14,24,0.583333
mon_wed,15,18,22,13,24,0.541667
mon_wed,15,18,23,3,24,0.125
mon_wed,15,19,0,3,24,0.125
mon_wed,15,19,1,5,24,0.208333
mon_wed,15,19,2,2,24,0.083333
mon_wed,15,19,3,2,24,0.083333
mon_wed,15,19,4,1,24,0.041667
mon_wed,15,19,5,0,24,0.0
mon_wed,15,19,6,7,24,0.291667
mon_wed,15,19,7,6,24,0.25
mon_wed,15,19,8,10,24,0.416667
mon_wed,15,19,9,9,24,0.375
mon_wed,15,19,10,5,24,0.208333
mon_wed,15,19,11,3,24,0.125
mon_wed,15,19,12,9,24,0.375
mon_wed,15,19,13,4,24,0.166667
mon_wed,15,19,14,6,24,0.25
mon_wed,15,19,15,6,24,0.25
mon_wed,15,19,16,6,24,0.25
mon_wed,15,19,17,5,24,0.208333
mon_wed,15,19,18,5,24,0.208333
mon_wed,15,19,19,2,24,0.083333
mon_wed,15,19,20,0,24,0.0
mon_wed,15,19,21,5,24,0.208333
mon_wed,15,19,22,4,24,0.166667
mon_wed,15,19,23,4,24,0.166667
mon_wed,16,0,0,0,24,0.0
mon_wed,16,0,1,0,24,0.0
mon_wed,16,0,2,0,24,0.0
mon_wed,16,0,3,0,24,0.0
mon_wed,16,0,4,0,24,0.0
mon_wed,16,0,5,0,24,0.0
mon_wed,16,0,6,0,24,0.0
mon_wed,16,0,7,0,24,0.0
mon_wed,16,0,8,3,24,0.125
mon_wed,16,0,9,2,24,0.083333
mon_wed,16,0,10,1,24,0.041667
mon_wed,16,0,11,1,24,0.041667
mon_wed,16,0,12,0,24,0.0
mon_wed,16,0,13,2,24,0.083333
mon_wed,16,0,14,1,24,0.041667
mon_wed,16,0,15,0,24,0.0
mon_wed,16,0,16,3,24,0.125
mon_wed,16,0,17,0,24,0.0
mon_wed,16,0,18,2,24,0.083333
mon_wed,16,0,19,4,24,0.166667
mon_wed,16,0,20,1,24,0.041667
mon_wed,16,0,21,4,24,0.166667
mon_wed,16,0,22,0,24,0.0
mon_wed,16,0,23,0,24,0.0
mon_wed,16,1,0,2,24,0.083333
mon_wed,16,1,1,0,24,0.0
mon_wed,16,1,2,0,24,0.0
mon_wed,16,1,3,0,24,0.0
mon_wed,16,1,4,0,24,0.0
mon_wed,16,1,5,0,24,0.0
mon_wed,16,1,6,0,24,0.0
mon_wed,16,1,7,0,24,0.0
mon_wed,16,1,8,0,24,0.0
mon_wed,16,1,9,0,24,0.0
mon_wed,16,1,10,1,24,0.041667
mon_wed,16,1,11,1,24,0.041667
mon_wed,16,1,12,1,24,0.041667
mon_wed,16,1,13,3,24,0.125
mon_wed,16,1,14,0,24,0.0
mon_wed,16,1,15,1,24,0.041667
mon_wed,16,1,16,3,24,0.125
mon_wed,16,1,17,2,24,0.083333
mon_wed,16,1,18,4,24,0.166667
mon_wed,16,1,19,1,24,0.041667
mon_wed,16,1,20,0,24,0.0
mon_wed,16,1,21,1,24,0.041667
mon_wed,16,1,22,1,24,0.041667
mon_wed,16,1,23,1,24,0.041667
mon_wed,16,2,0,1,24,0.041667
mon_wed,16,2,1,2,24,0.083333
mon_wed,16,2,2,1,24,0.041667
mon_wed,16,2,3,2,24,0.083333
mon_wed,16,2,4,0,24,0.0
mon_wed,16,2,5,0,24,0.0
mon_wed,16,2,6,0,24,0.0
mon_wed,16,2,7,6,24,0.25
mon_wed,16,2,8,2,24,0.083333
mon_wed,16,2,9,2,24,0.083333
mon_wed,16,2,10,4,24,0.166667
mon_wed,16,2,11,3,24,0.125
mon_wed,16,2,12,1,24,0.041667
mon_wed,16,2,13,3,24,0.125
mon_wed,16,2,14,2,24,0.083333
mon_wed,16,2,15,3,24,0.125
mon_wed,16,2,16,4,24,0.166667
mon_wed,16,2,17,6,24,0.25
mon_wed,16,2,18,5,24,0.208333
mon_wed,16,2,19,8,24,0.333333
mon_wed,16,2,20,6,24,0.25
mon_wed,16,2,21,0,24,0.0
mon_wed,16,2,22,16,24,0.666667
mon_wed,16,2,23,4,24,0.166667
mon_wed,16,3,0,1,24,0.041667
mon_wed,16,3,1,0,24,0.0
mon_wed,16,3,2,0,24,0.0
mon_wed,16,3,3,0,24,0.0
mon_wed,16,3,4,0,24,0.0
mon_wed,16,3,5,0,24,0.0
mon_wed,16,3,6,0,24,0.0
mon_wed,16,3,7,2,24,0.083333
mon_wed,16,3,8,5,24,0.208333
mon_wed,16,3,9,1,24,0.041667
mon_wed,16,3,10,2,24,0.083333
mon_wed,16,3,11,3,24,0.125
mon_wed,16,3,12,1,24,0.041667
mon_wed,16,3,13,0,24,0.0
mon_wed,16,3,14,1,24,0.041667
mon_wed,16,3,15,6,24,0.25
mon_wed,16,3,16,2,24,0.083333
mon_wed,16,3,17,0,24,0.0
mon_wed,16,3,18,3,24,0.125
mon_wed,16,3,19,5,24,0.208333
mon_wed,16,3,20,4,24,0.166667
mon_wed,16,3,21,1,24,0.041667
mon_wed,16,3,22,1,24,0.041667
mon_wed,16,3,23,1,24,0.041667
mon_wed,16,4,0,4,24,0.166667
mon_wed,16,4,1,2,24,0.083333
mon_wed,16,4,2,0,24,0.0
mon_wed,16,4,3,0,24,0.0
mon_wed,16,4,4,0,24,0.0
mon_wed,16,4,5,3,24,0.125
mon_wed,16,4,6,6,24,0.25
mon_wed,16,4,7,5,24,0.208333
mon_wed,16,4,8,9,24,0.375
mon_wed,16,4,9,6,24,0.25
mon_wed,16,4,10,8,24,0.333333
mon_wed,16,4,11,7,24,0.291667
mon_wed,16,4,12,15,24,0.625
mon_wed,16,4,13,9,24,0.375
mon_wed,16,4,14,7,24,0.291667
mon_wed,16,4,15,14,24,0.583333
mon_wed,16,4,16,14,24,0.583333
mon_wed,16,4,17,10,24,0.416667
mon_wed,16,4,18,14,24,0.583333
mon_wed,16,4,19,31,24,1.291667
mon_wed,16,4,20,14,24,0.583333
mon_wed,16,4,21,9,24,0.375
mon_wed,16,4,22,3,24,0.125
mon_wed,16,4,23,5,24,0.208333
mon_wed,16,5,0,0,24,0.0
mon_wed,16,5,1,0,24,0.0
mon_wed,16,5,2,0,24,0.0
mon_wed,16,5,3,0,24,0.0
mon_wed,16,5,4,0,24,0.0
mon_wed,16,5,5,0,24,0.0
mon_wed,16,5,6,0,24,0.0
mon_wed,16,5,7,0,24,0.0
mon_wed,16,5,8,0,24,0.0
mon_wed,16,5,9,1,24,0.041667
mon_wed,16,5,10,2,24,0.083333
mon_wed,16,5,11,3,24,0.125
mon_wed,16,5,12,0,24,0.0
mon_wed,16,5,13,2,24,0.083333
mon_wed,16,5,14,0,24,0.0
mon_wed,16,5,15,2,24,0.083333
mon_wed,16,5,16,0,24,0.0
mon_wed,16,5,17,1,24,0.041667
mon_wed,16,5,18,0,24,0.0
mon_wed,16,5,19,2,24,0.083333
mon_wed,16,5,20,0,24,0.0
mon_wed,16,5,21,1,24,0.041667
mon_wed,16,5,22,1,24,0.041667
mon_wed,16,5,23,1,24,0.041667
mon_wed,16,6,0,0,24,0.0
mon_wed,16,6,1,0,24,0.0
mon_wed,16,6,2,0,24,0.0
mon_wed,16,6,3,0,24,0.0
mon_wed,16,6,4,0,24,0.0
mon_wed,16,6,5,0,24,0.0
mon_wed,16,6,6,1,24,0.041667
mon_wed,16,6,7,1,24,0.041667
mon_wed,16,6,8,1,24,0.041667
mon_wed,16,6,9,1,24,0.041667
mon_wed,16,6,10,3,24,0.125
mon_wed,16,6,11,0,24,0.0
mon_wed,16,6,12,0,24,0.0
mon_wed,16,6,13,0,24,0.0
mon_wed,16,6,14,1,24,0.041667
mon_wed,16,6,15,3,24,0.125
mon_wed,16,6,16,2,24,0.083333
mon_wed,16,6,17,3,24,0.125
mon_wed,16,6,18,1,24,0.041667
mon_wed,16,6,19,3,24,0.125
mon_wed,16,6,20,3,24,0.125
mon_wed,16,6,21,2,24,0.083333
mon_wed,16,6,22,1,24,0.041667
mon_wed,16,6,23,1,24,0.041667
mon_wed,16,7,0,0,24,0.0
mon_wed,16,7,1,1,24,0.041667
mon_wed,16,7,2,2,24,0.083333
mon_wed,16,7,3,0,24,0.0
mon_wed,16,7,4,0,24,0.0
mon_wed,16,7,5,0,24,0.0
mon_wed,16,7,6,1,24,0.041667
mon_wed,16,7,7,0,24,0.0
mon_wed,16,7,8,0,24,0.0
mon_wed,16,7,9,1,24,0.041667
mon_wed,16,7,10,1,24,0.041667
mon_wed,16,7,11,3,24,0.125
mon_wed,16,7,12,0,24,0.0
mon_wed,16,7,13,1,24,0.041667
mon_wed,16,7,14,3,24,0.125
mon_wed,16,7,15,2,24,0.083333
mon_wed,16,7,16,1,24,0.041667
mon_wed,16,7,17,4,24,0.166667
mon_wed,16,7,18,3,24,0.125
mon_wed,16,7,19,3,24,0.125
mon_wed,16,7,20,2,24,0.083333
mon_wed,16,7,21,8,24,0.333333
mon_wed,16,7,22,1,24,0.041667
mon_wed,16,7,23,2,24,0.083333
mon_wed,16,8,0,0,24,0.0
mon_wed,16,8,1,0,24,0.0
mon_wed,16,8,2,1,24,0.041667
mon_wed,16,8,3,0,24,0.0
mon_wed,16,8,4,0,24,0.0
mon_wed,16,8,5,0,24,0.0
mon_wed,16,8,6,0,24,0.0
mon_wed,16,8,7,0,24,0.0
mon_wed,16,8,8,0,24,0.0
mon_wed,16,8,9,0,24,0.0
mon_wed,16,8,10,0,24,0.0
mon_wed,16,8,11,0,24,0.0
mon_wed,16,8,12,0,24,0.0
mon_wed,16,8,13,0,24,0.0
mon_wed,16,8,14,0,24,0.0
mon_wed,16,8,15,1,24,0.041667
mon_wed,16,8,16,0,24,0.0
mon_wed,16,8,17,0,24,0.0
mon_wed,16,8,18,0,24,0.0
mon_wed,16,8,19,1,24,0.041667
mon_wed,16,8,20,0,24,0.0
mon_wed,16,8,21,2,24,0.083333
mon_wed,16,8,22,0,24,0.0
mon_wed,16,8,23,0,24,0.0
mon_wed,16,9,0,1,24,0.041667
mon_wed,16,9,1,1,24,0.041667
mon_wed,16,9,2,0,24,0.0
mon_wed,16,9,3,0,24,0.0
mon_wed,16,9,4,0,24,0.0
mon_wed,16,9,5,0,24,0.0
mon_wed,16,9,6,0,24,0.0
mon_wed,16,9,7,13,24,0.541667
mon_wed,16,9,8,4,24,0.166667
mon_wed,16,9,9,5,24,0.208333
mon_wed,16,9,10,3,24,0.125
mon_wed,16,9,11,2,24,0.083333
mon_wed,16,9,12,10,24,0.416667
mon_wed,16,9,13,11,24,0.458333
mon_wed,16,9,14,8,24,0.333333
mon_wed,16,9,15,5,24,0.208333
mon_wed,16,9,16,5,24,0.208333
mon_wed,16,9,17,6,24,0.25
mon_wed,16,9,18,7,24,0.291667
mon_wed,16,9,19,3,24,0.125
mon_wed,16,9,20,7,24,0.291667
mon_wed,16,9,21,1,24,0.041667
mon_wed,16,9,22,3,24,0.125
mon_wed,16,9,23,2,24,0.083333
mon_wed,16,10,0,2,24,0.083333
mon_wed,16,10,1,0,24,0.0
mon_wed,16,10,2,2,24,0.083333
mon_wed,16,10,3,1,24,0.041667
mon_wed,16,10,4,3,24,0.125
mon_wed,16,10,5,1,24,0.041667
mon_wed,16,10,6,0,24,0.0
mon_wed,16,10,7,4,24,0.166667
mon_wed,16,10,8,9,24,0.375
mon_wed,16,10,9,7,24,0.291667
mon_wed,16,10,10,5,24,0.208333
mon_wed,16,10,11,4,24,0.166667
mon_wed,16,10,12,12,24,0.5
mon_wed,16,10,13,11,24,0.458333
mon_wed,16,10,14,8,24,0.333333
mon_wed,16,10,15,18,24,0.75
mon_wed,16,10,16,11,24,0.458333
mon_wed,16,10,17,12,24,0.5
mon_wed,16,10,18,10,24,0.416667
mon_wed,16,10,19,11,24,0.458333
mon_wed,16,10,20,10,24,0.416667
mon_wed,16,10,21,15,24,0.625
mon_wed,16,10,22,9,24,0.375
mon_wed,16,10,23,6,24,0.25
mon_wed,16,11,0,3,24,0.125
mon_wed,16,11,1,5,24,0.208333
mon_wed,16,11,2,2,24,0.083333
mon_wed,16,11,3,0,24,0.0
mon_wed,16,11,4,0,24,0.0
mon_wed,16,11,5,2,24,0.083333
mon_wed,16,11,6,2,24,0.083333
mon_wed,16,11,7,3,24,0.125
mon_wed,16,11,8,10,24,0.416667
mon_wed,16,11,9,7,24,0.291667
mon_wed,16,11,10,13,24,0.541667
mon_wed,16,11,11,14,24,0.583333
mon_wed,16,11,12,16,24,0.666667
mon_wed,16,11,13,8,24,0.333333
mon_wed,16,11,14,12,24,0.5
mon_wed,16,11,15,18,24,0.75
mon_wed,16,11,16,20,24,0.833333
mon_wed,16,11,17,12,24,0.5
mon_wed,16,11,18,11,24,0.458333
mon_wed,16,11,19,23,24,0.958333
mon_wed,16,11,20,21,24,0.875
mon_wed,16,11,21,13,24,0.541667
mon_wed,16,11,22,10,24,0.416667
mon_wed,16,11,23,6,24,0.25
mon_wed,16,12,0,0,24,0.0
mon_wed,16,12,1,1,24,0.041667
mon_wed,16,12,2,0,24,0.0
mon_wed,16,12,3,0,24,0.0
mon_wed,16,12,4,0,24,0.0
mon_wed,16,12,5,0,24,0.0
mon_wed,16,12,6,0,24,0.0
mon_wed,16,12,7,0,24,0.0
mon_wed,16,12,8,1,24,0.041667
mon_wed,16,12,9,0,24,0.0
mon_wed,16,12,10,0,24,0.0
mon_wed,16,12,11,1,24,0.041667
mon_wed,16,12,12,0,24,0.0
mon_wed,16,12,13,0,24,0.0
mon_wed,16,12,14,0,24,0.0
mon_wed,16,12,15,2,24,0.083333
mon_wed,16,12,16,1,24,0.041667
mon_wed,16,12,17,1,24,0.041667
mon_wed,16,12,18,3,24,0.125
mon_wed,16,12,19,2,24,0.083333
mon_wed,16,12,20,2,24,0.083333
mon_wed,16,12,21,1,24,0.041667
mon_wed,16,12,22,1,24,0.041667
mon_wed,16,12,23,0,24,0.0
mon_wed,16,13,0,1,24,0.041667
mon_wed,16,13,1,0,24,0.0
mon_wed,16,13,2,0,24,0.0
mon_wed,16,13,3,0,24,0.0
mon_wed,16,13,4,0,24,0.0
mon_wed,16,13,5,0,24,0.0
mon_wed,16,13,6,0,24,0.0
mon_wed,16,13,7,0,24,0.0
mon_wed,16,13,8,6,24,0.25
mon_wed,16,13,9,1,24,0.041667
mon_wed,16,13,10,1,24,0.041667
mon_wed,16,13,11,2,24,0.083333
mon_wed,16,13,12,0,24,0.0
mon_wed,16,13,13,6,24,0.25
mon_wed,16,13,14,0,24,0.0
mon_wed,16,13,15,0,24,0.0
mon_wed,16,13,16,1,24,0.041667
mon_wed,16,13,17,3,24,0.125
mon_wed,16,13,18,5,24,0.208333
mon_wed,16,13,19,1,24,0.041667
mon_wed,16,13,20,0,24,0.0
mon_wed,16,13,21,3,24,0.125
mon_wed,16,13,22,1,24,0.041667
mon_wed,16,13,23,1,24,0.041667
mon_wed,16,14,0,0,24,0.0
mon_wed,16,14,1,0,24,0.0
mon_wed,16,14,2,0,24,0.0
mon_wed,16,14,3,0,24,0.0
mon_wed,16,14,4,0,24,0.0
mon_wed,16,14,5,1,24,0.041667
mon_wed,16,14,6,0,24,0.0
mon_wed,16,14,7,0,24,0.0
mon_wed,16,14,8,0,24,0.0
mon_wed,16,14,9,1,24,0.041667
mon_wed,16,14,10,1,24,0.041667
mon_wed,16,14,11,2,24,0.083333
mon_wed,16,14,12,2,24,0.083333
mon_wed,16,14,13,1,24,0.041667
mon_wed,16,14,14,1,24,0.041667
mon_wed,16,14,15,1,24,0.041667
mon_wed,16,14,16,2,24,0.083333
mon_wed,16,14,17,0,24,0.0
mon_wed,16,14,18,1,24,0.041667
mon_wed,16,14,19,1,24,0.041667
mon_wed,16,14,20,0,24,0.0
mon_wed,16,14,21,0,24,0.0
mon_wed,16,14,22,1,24,0.041667
mon_wed,16,14,23,0,24,0.0
mon_wed,16,15,0,1,24,0.041667
mon_wed,16,15,1,0,24,0.0
mon_wed,16,15,2,2,24,0.083333
mon_wed,16,15,3,0,24,0.0
mon_wed,16,15,4,2,24,0.083333
mon_wed,16,15,5,1,24,0.041667
mon_wed,16,15,6,1,24,0.041667
mon_wed,16,15,7,0,24,0.0
mon_wed,16,15,8,1,24,0.041667
mon_wed,16,15,9,6,24,0.25
mon_wed,16,15,10,3,24,0.125
mon_wed,16,15,11,0,24,0.0
mon_wed,16,15,12,5,24,0.208333
mon_wed,16,15,13,3,24,0.125
mon_wed,16,15,14,3,24,0.125
mon_wed,16,15,15,3,24,0.125
mon_wed,16,15,16,6,24,0.25
mon_wed,16,15,17,6,24,0.25
mon_wed,16,15,18,2,24,0.083333
mon_wed,16,15,19,2,24,0.083333
mon_wed,16,15,20,4,24,0.166667
mon_wed,16,15,21,1,24,0.041667
mon_wed,16,15,22,6,24,0.25
mon_wed,16,15,23,2,24,0.083333
mon_wed,16,16,0,1,24,0.041667
mon_wed,16,16,1,1,24,0.041667
mon_wed,16,16,2,0,24,0.0
mon_wed,16,16,3,0,24,0.0
mon_wed,16,16,4,1,24,0.041667
mon_wed,16,16,5,4,24,0.166667
mon_wed,16,16,6,2,24,0.083333
mon_wed,16,16,7,0,24,0.0
mon_wed,16,16,8,0,24,0.0
mon_wed,16,16,9,2,24,0.083333
mon_wed,16,16,10,1,24,0.041667
mon_wed,16,16,11,0,24,0.0
mon_wed,16,16,12,1,24,0.041667
mon_wed,16,16,13,0,24,0.0
mon_wed,16,16,14,0,24,0.0
mon_wed,16,16,15,2,24,0.083333
mon_wed,16,16,16,4,24,0.166667
mon_wed,16,16,17,3,24,0.125
mon_wed,16,16,18,1,24,0.041667
mon_wed,16,16,19,0,24,0.0
mon_wed,16,16,20,0,24,0.0
mon_wed,16,16,21,0,24,0.0
mon_wed,16,16,22,0,24,0.0
mon_wed,16,16,23,0,24,0.0
mon_wed,16,17,0,0,24,0.0
mon_wed,16,17,1,2,24,0.083333
mon_wed,16,17,2,0,24,0.0
mon_wed,16,17,3,0,24,0.0
mon_wed,16,17,4,0,24,0.0
mon_wed,16,17,5,0,24,0.0
mon_wed,16,17,6,1,24,0.041667
mon_wed,16,17,7,2,24,0.083333
mon_wed,16,17,8,2,24,0.083333
mon_wed,16,17,9,1,24,0.041667
mon_wed,16,17,10,4,24,0.166667
mon_wed,16,17,11,0,24,0.0
mon_wed,16,17,12,0,24,0.0
mon_wed,16,17,13,1,24,0.041667
mon_wed,16,17,14,1,24,0.041667
mon_wed,16,17,15,7,24,0.291667
mon_wed,16,17,16,4,24,0.166667
mon_wed,16,17,17,3,24,0.125
mon_wed,16,17,18,5,24,0.208333
mon_wed,16,17,19,4,24,0.166667
mon_wed,16,17,20,4,24,0.166667
mon_wed,16,17,21,2,24,0.083333
mon_wed,16,17,22,0,24,0.0
mon_wed,16,17,23,0,24,0.0
mon_wed,16,18,0,0,24,0.0
mon_wed,16,18,1,0,24,0.0
mon_wed,16,18,2,0,24,0.0
mon_wed,16,18,3,0,24,0.0
mon_wed,16,18,4,0,24,0.0
mon_wed,16,18,5,0,24,0.0
mon_wed,16,18,6,0,24,0.0
mon_wed,16,18,7,0,24,0.0
mon_wed,16,18,8,0,24,0.0
mon_wed,16,18,9,0,24,0.0
mon_wed,16,18,10,0,24,0.0
mon_wed,16,18,11,0,24,0.0
mon_wed,16,18,12,0,24,0.0
mon_wed,16,18,13,0,24,0.0
mon_wed,16,18,14,0,24,0.0
mon_wed,16,18,15,0,24,0.0
mon_wed,16,18,16,1,24,0.041667
mon_wed,16,18,17,0,24,0.0
mon_wed,16,18,18,0,24,0.0
mon_wed,16,18,19,0,24,0.0
mon_wed,16,18,20,0,24,0.0
mon_wed,16,18,21,1,24,0.041667
mon_wed,16,18,22,0,24,0.0
mon_wed,16,18,23,0,24,0.0
mon_wed,16,19,0,0,24,0.0
mon_wed,16,19,1,0,24,0.0
mon_wed,16,19,2,0,24,0.0
mon_wed,16,19,3,0,24,0.0
mon_wed,16,19,4,0,24,0.0
mon_wed,16,19,5,0,24,0.0
mon_wed,16,19,6,0,24,0.0
mon_wed,16,19,7,0,24,0.0
